pincode,state,district,is_active
792130,ARUNACHAL PRADESH,TIRAP,TRUE
792131,ARUNACHAL PRADESH,LONGDING,TRUE
781001,ASSAM,KAMRUP METRO,TRUE
781002,ASSAM,KAMRUP METRO,TRUE
781003,ASSAM,KAMRUP METRO,TRUE
781004,ASSAM,KAMRUP METRO,TRUE
781005,ASSAM,KAMRUP METRO,TRUE
781006,ASSAM,KAMRUP METRO,TRUE
781007,ASSAM,KAMRUP METRO,TRUE
781008,ASSAM,KAMRUP METRO,TRUE
781009,ASSAM,KAMRUP METRO,TRUE
781010,ASSAM,KAMRUP METRO,TRUE
781011,ASSAM,KAMRUP METRO,TRUE
781012,ASSAM,KAMRUP METRO,TRUE
781013,ASSAM,KAMRUP METRO,TRUE
781014,ASSAM,KAMRUP METRO,TRUE
781015,ASSAM,KAMRUP METRO,TRUE
781016,ASSAM,KAMRUP METRO,TRUE
781017,ASSAM,KAMRUP METRO,TRUE
781018,ASSAM,KAMRUP METRO,TRUE
781019,ASSAM,KAMRUP METRO,TRUE
781020,ASSAM,KAMRUP METRO,TRUE
781021,Assam,Kamrup Metropolitan,TRUE
781022,ASSAM,KAMRUP METRO,TRUE
781023,ASSAM,KAMRUP METRO,TRUE
781024,ASSAM,KAMRUP METRO,TRUE
781025,ASSAM,KAMRUP METRO,TRUE
781026,ASSAM,KAMRUP METRO,TRUE
781027,ASSAM,KAMRUP METRO,TRUE
781028,ASSAM,KAMRUP METRO,TRUE
781030,ASSAM,KAMRUP,TRUE
781031,ASSAM,KAMRUP,TRUE
781032,ASSAM,KAMRUP METRO,TRUE
788155,ASSAM,HAILAKANDI,TRUE
788156,ASSAM,KARIMGANJ,TRUE
788160,ASSAM,HAILAKANDI,TRUE
788161,ASSAM,HAILAKANDI,TRUE
788162,ASSAM,HAILAKANDI,TRUE
788163,ASSAM,HAILAKANDI,TRUE
788164,ASSAM,HAILAKANDI,TRUE
788165,ASSAM,HAILAKANDI,TRUE
788166,ASSAM,KARIMGANJ,TRUE
788168,ASSAM,HAILAKANDI,TRUE
788701,ASSAM,KARIMGANJ,TRUE
788709,ASSAM,KARIMGANJ,TRUE
788710,ASSAM,KARIMGANJ,TRUE
788711,ASSAM,KARIMGANJ,TRUE
788712,ASSAM,KARIMGANJ,TRUE
788713,ASSAM,KARIMGANJ,TRUE
788719,ASSAM,KARIMGANJ,TRUE
788720,ASSAM,KARIMGANJ,TRUE
788722,ASSAM,KARIMGANJ,TRUE
788723,ASSAM,KARIMGANJ,TRUE
788724,ASSAM,KARIMGANJ,TRUE
788725,ASSAM,KARIMGANJ,TRUE
788726,ASSAM,KARIMGANJ,TRUE
788727,ASSAM,KARIMGANJ,TRUE
788728,ASSAM,KARIMGANJ,TRUE
788733,ASSAM,KARIMGANJ,TRUE
788734,ASSAM,KARIMGANJ,TRUE
788735,ASSAM,KARIMGANJ,TRUE
788736,ASSAM,KARIMGANJ,TRUE
788737,ASSAM,KARIMGANJ,TRUE
788738,ASSAM,KARIMGANJ,TRUE
788781,ASSAM,KARIMGANJ,TRUE
788801,ASSAM,HAILAKANDI,TRUE
788802,ASSAM,HAILAKANDI,TRUE
788803,ASSAM,KARIMGANJ,TRUE
788804,ASSAM,CACHAR,TRUE
788805,ASSAM,CACHAR,TRUE
788806,ASSAM,KARIMGANJ,TRUE
788815,ASSAM,CACHAR,TRUE
788816,ASSAM,CACHAR,TRUE
788817,ASSAM,CACHAR,TRUE
788818,ASSAM,DIMA HASAO,TRUE
788819,ASSAM,DIMA HASAO,TRUE
788820,ASSAM,DIMA HASAO,TRUE
788830,ASSAM,DIMA HASAO,TRUE
788831,ASSAM,DIMA HASAO,TRUE
788832,ASSAM,DIMA HASAO,TRUE
788931,ASSAM,DIMA HASAO,TRUE
800001,BIHAR,PATNA,TRUE
800002,BIHAR,PATNA,TRUE
800003,BIHAR,PATNA,TRUE
800004,BIHAR,PATNA,TRUE
800005,BIHAR,PATNA,TRUE
800006,BIHAR,PATNA,TRUE
800007,BIHAR,PATNA,TRUE
800008,BIHAR,PATNA,TRUE
800009,BIHAR,PATNA,TRUE
800010,BIHAR,PATNA,TRUE
800011,BIHAR,PATNA,TRUE
800012,BIHAR,PATNA,TRUE
800013,BIHAR,PATNA,TRUE
800014,BIHAR,PATNA,TRUE
800015,BIHAR,PATNA,TRUE
800016,BIHAR,PATNA,TRUE
800017,BIHAR,PATNA,TRUE
800019,BIHAR,PATNA,TRUE
800020,BIHAR,PATNA,TRUE
800021,BIHAR,PATNA,TRUE
800022,BIHAR,PATNA,TRUE
800023,BIHAR,PATNA,TRUE
800024,BIHAR,PATNA,TRUE
800025,BIHAR,PATNA,TRUE
800026,BIHAR,PATNA,TRUE
800027,BIHAR,PATNA,TRUE
800028,BIHAR,PATNA,TRUE
800030,BIHAR,PATNA,TRUE
800031,BIHAR,PATNA,TRUE
800032,BIHAR,PATNA,TRUE
800034,BIHAR,PATNA,TRUE
800035,BIHAR,PATNA,TRUE
801102,BIHAR,PATNA,TRUE
801103,BIHAR,PATNA,TRUE
801104,BIHAR,PATNA,TRUE
801105,BIHAR,PATNA,TRUE
801106,BIHAR,PATNA,TRUE
801107,BIHAR,PATNA,TRUE
801108,BIHAR,PATNA,TRUE
801109,BIHAR,PATNA,TRUE
801110,BIHAR,PATNA,TRUE
801111,BIHAR,PATNA,TRUE
801112,BIHAR,PATNA,TRUE
801113,BIHAR,PATNA,TRUE
801301,BIHAR,NALANDA,TRUE
801302,BIHAR,NAWADA,TRUE
801303,BIHAR,NALANDA,TRUE
801304,BIHAR,PATNA,TRUE
801305,BIHAR,PATNA,TRUE
801306,BIHAR,NALANDA,TRUE
801307,BIHAR,NALANDA,TRUE
801503,BIHAR,PATNA,TRUE
801505,BIHAR,PATNA,TRUE
801506,BIHAR,PATNA,TRUE
801507,BIHAR,PATNA,TRUE
802101,BIHAR,BUXAR,TRUE
802102,BIHAR,BUXAR,TRUE
802103,BIHAR,BUXAR,TRUE
802111,BIHAR,BUXAR,TRUE
802112,BIHAR,BUXAR,TRUE
802113,BIHAR,BUXAR,TRUE
802114,BIHAR,BUXAR,TRUE
802115,BIHAR,BUXAR,TRUE
802116,BIHAR,BUXAR,TRUE
802117,BIHAR,BUXAR,TRUE
802118,BIHAR,BUXAR,TRUE
802119,BIHAR,BUXAR,TRUE
802120,BIHAR,BUXAR,TRUE
802122,BIHAR,BUXAR,TRUE
802123,BIHAR,BUXAR,TRUE
802125,BIHAR,BUXAR,TRUE
802126,BIHAR,BUXAR,TRUE
802127,BIHAR,BUXAR,TRUE
802128,BIHAR,BUXAR,TRUE
802129,BIHAR,BUXAR,TRUE
802130,BIHAR,BUXAR,TRUE
802131,BIHAR,BUXAR,TRUE
802132,BIHAR,KAIMUR (BHABUA),TRUE
802133,BIHAR,BUXAR,TRUE
802134,BIHAR,BUXAR,TRUE
802135,BIHAR,BUXAR,TRUE
802136,BIHAR,BUXAR,TRUE
802152,BIHAR,BHOJPUR,TRUE
802154,BIHAR,BHOJPUR,TRUE
802155,BIHAR,BHOJPUR,TRUE
802156,BIHAR,BHOJPUR,TRUE
802157,BIHAR,BHOJPUR,TRUE
802158,BIHAR,BHOJPUR,TRUE
802159,BIHAR,BHOJPUR,TRUE
802160,BIHAR,BHOJPUR,TRUE
802161,BIHAR,BHOJPUR,TRUE
802162,BIHAR,BHOJPUR,TRUE
802163,BIHAR,BHOJPUR,TRUE
802164,BIHAR,BHOJPUR,TRUE
802165,BIHAR,BHOJPUR,TRUE
802166,BIHAR,BHOJPUR,TRUE
802183,BIHAR,BHOJPUR,TRUE
802201,BIHAR,BHOJPUR,TRUE
802202,BIHAR,BHOJPUR,TRUE
802203,BIHAR,BHOJPUR,TRUE
802204,BIHAR,ROHTAS,TRUE
802205,BIHAR,BHOJPUR,TRUE
802206,BIHAR,BHOJPUR,TRUE
802207,BIHAR,BHOJPUR,TRUE
802208,BIHAR,BHOJPUR,TRUE
802209,BIHAR,BHOJPUR,TRUE
802210,BIHAR,BHOJPUR,TRUE
802211,BIHAR,ROHTAS,TRUE
802212,BIHAR,ROHTAS,TRUE
802213,BIHAR,ROHTAS,TRUE
802214,BIHAR,ROHTAS,TRUE
802215,BIHAR,ROHTAS,TRUE
802216,BIHAR,ROHTAS,TRUE
802217,BIHAR,ROHTAS,TRUE
802218,BIHAR,ROHTAS,TRUE
802219,BIHAR,ROHTAS,TRUE
802220,BIHAR,ROHTAS,TRUE
802221,BIHAR,ROHTAS,TRUE
802222,BIHAR,BHOJPUR,TRUE
802223,BIHAR,BHOJPUR,TRUE
802224,BIHAR,BHOJPUR,TRUE
802226,BIHAR,ROHTAS,TRUE
802301,BIHAR,BHOJPUR,TRUE
802302,BIHAR,BHOJPUR,TRUE
802311,BIHAR,BHOJPUR,TRUE
802312,BIHAR,BHOJPUR,TRUE
802313,BIHAR,BHOJPUR,TRUE
802314,BIHAR,BHOJPUR,TRUE
802316,BIHAR,BHOJPUR,TRUE
802351,BIHAR,BHOJPUR,TRUE
802352,BIHAR,BHOJPUR,TRUE
803101,BIHAR,NALANDA,TRUE
803107,BIHAR,NALANDA,TRUE
803108,BIHAR,NALANDA,TRUE
803109,BIHAR,NALANDA,TRUE
803110,BIHAR,PATNA,TRUE
803111,BIHAR,NALANDA,TRUE
803113,BIHAR,NALANDA,TRUE
803114,BIHAR,NALANDA,TRUE
803115,BIHAR,NALANDA,TRUE
803116,BIHAR,NALANDA,TRUE
803117,BIHAR,NALANDA,TRUE
803118,BIHAR,NALANDA,TRUE
803119,BIHAR,NALANDA,TRUE
803120,BIHAR,NALANDA,TRUE
803121,BIHAR,NALANDA,TRUE
803201,BIHAR,PATNA,TRUE
803202,BIHAR,PATNA,TRUE
803203,BIHAR,PATNA,TRUE
803211,BIHAR,PATNA,TRUE
803212,BIHAR,PATNA,TRUE
803213,BIHAR,PATNA,TRUE
803214,BIHAR,PATNA,TRUE
803215,BIHAR,PATNA,TRUE
803216,BIHAR,NALANDA,TRUE
803221,BIHAR,PATNA,TRUE
803301,BIHAR,PATNA,TRUE
803302,BIHAR,PATNA,TRUE
803303,BIHAR,PATNA,TRUE
803306,BIHAR,PATNA,TRUE
803307,BIHAR,PATNA,TRUE
804401,BIHAR,ARWAL,TRUE
804402,BIHAR,ARWAL,TRUE
804403,BIHAR,GAYA,TRUE
804404,BIHAR,GAYA,TRUE
804405,BIHAR,JEHANABAD,TRUE
804406,BIHAR,JEHANABAD,TRUE
804407,BIHAR,GAYA,TRUE
804408,BIHAR,JEHANABAD,TRUE
804409,BIHAR,AURANGABAD,TRUE
804417,BIHAR,JEHANABAD,TRUE
804418,BIHAR,JEHANABAD,TRUE
804419,BIHAR,ARWAL,TRUE
804420,BIHAR,ARWAL,TRUE
804421,BIHAR,ARWAL,TRUE
804422,BIHAR,ARWAL,TRUE
804423,BIHAR,ARWAL,TRUE
804424,BIHAR,ARWAL,TRUE
804425,BIHAR,JEHANABAD,TRUE
804426,BIHAR,ARWAL,TRUE
804427,BIHAR,JEHANABAD,TRUE
804428,BIHAR,ARWAL,TRUE
804429,BIHAR,JEHANABAD,TRUE
804432,BIHAR,JEHANABAD,TRUE
804435,BIHAR,GAYA,TRUE
804451,BIHAR,PATNA,TRUE
804452,BIHAR,PATNA,TRUE
804453,BIHAR,PATNA,TRUE
805101,BIHAR,NAWADA,TRUE
805102,BIHAR,NAWADA,TRUE
805103,BIHAR,NAWADA,TRUE
805104,BIHAR,NAWADA,TRUE
805105,BIHAR,NALANDA,TRUE
805106,BIHAR,NAWADA,TRUE
805107,BIHAR,NAWADA,TRUE
805108,BIHAR,NAWADA,TRUE
805109,BIHAR,NAWADA,TRUE
805110,BIHAR,NAWADA,TRUE
805111,BIHAR,NAWADA,TRUE
805112,BIHAR,NAWADA,TRUE
805113,BIHAR,NAWADA,TRUE
805114,BIHAR,NAWADA,TRUE
805121,BIHAR,NAWADA,TRUE
805122,BIHAR,NAWADA,TRUE
805123,BIHAR,NAWADA,TRUE
805124,BIHAR,NAWADA,TRUE
805125,BIHAR,NAWADA,TRUE
805126,BIHAR,NAWADA,TRUE
805127,BIHAR,NAWADA,TRUE
805128,BIHAR,GAYA,TRUE
805129,BIHAR,NAWADA,TRUE
805130,BIHAR,NAWADA,TRUE
805131,BIHAR,GAYA,TRUE
805132,BIHAR,NAWADA,TRUE
805141,BIHAR,NAWADA,TRUE
811101,BIHAR,SHEIKHPURA,TRUE
811102,BIHAR,SHEIKHPURA,TRUE
811103,BIHAR,SHEIKHPURA,TRUE
811104,BIHAR,NALANDA,TRUE
811105,BIHAR,SHEIKHPURA,TRUE
811106,BIHAR,LAKHISARAI,TRUE
811107,BIHAR,SHEIKHPURA,TRUE
811112,BIHAR,LAKHISARAI,TRUE
811201,BIHAR,MUNGER,TRUE
811202,BIHAR,MUNGER,TRUE
811211,BIHAR,MUNGER,TRUE
811212,BIHAR,MUNGER,TRUE
811213,BIHAR,MUNGER,TRUE
811214,BIHAR,MUNGER,TRUE
811301,BIHAR,JAMUI,TRUE
811302,BIHAR,LAKHISARAI,TRUE
811303,BIHAR,JAMUI,TRUE
811304,BIHAR,SHEIKHPURA,TRUE
811305,BIHAR,JAMUI,TRUE
811306,BIHAR,LAKHISARAI,TRUE
811307,BIHAR,JAMUI,TRUE
811308,BIHAR,JAMUI,TRUE
811309,BIHAR,LAKHISARAI,TRUE
811310,BIHAR,LAKHISARAI,TRUE
811311,BIHAR,LAKHISARAI,TRUE
811312,BIHAR,JAMUI,TRUE
811313,BIHAR,JAMUI,TRUE
811314,BIHAR,JAMUI,TRUE
811316,BIHAR,JAMUI,TRUE
811317,BIHAR,JAMUI,TRUE
812001,BIHAR,BHAGALPUR,TRUE
812002,BIHAR,BHAGALPUR,TRUE
812003,BIHAR,BHAGALPUR,TRUE
812004,BIHAR,BHAGALPUR,TRUE
812005,BIHAR,BHAGALPUR,TRUE
812006,BIHAR,BHAGALPUR,TRUE
812007,BIHAR,BHAGALPUR,TRUE
813101,BIHAR,BANKA,TRUE
813102,BIHAR,SUPAUL,TRUE
813103,BIHAR,BANKA,TRUE
813104,BIHAR,BANKA,TRUE
813105,BIHAR,BANKA,TRUE
813106,BIHAR,BANKA,TRUE
813107,BIHAR,BANKA,TRUE
813108,BIHAR,BHAGALPUR,TRUE
813109,BIHAR,BANKA,TRUE
813110,BIHAR,BANKA,TRUE
813201,BIHAR,MUNGER,TRUE
813202,BIHAR,BANKA,TRUE
813203,BIHAR,BHAGALPUR,TRUE
813204,BIHAR,BHAGALPUR,TRUE
813205,BIHAR,BHAGALPUR,TRUE
813206,BIHAR,BHAGALPUR,TRUE
813207,BIHAR,BANKA,TRUE
813209,BIHAR,BHAGALPUR,TRUE
813210,BIHAR,BHAGALPUR,TRUE
813211,BIHAR,BANKA,TRUE
813212,BIHAR,BANKA,TRUE
813213,BIHAR,MUNGER,TRUE
813214,BIHAR,BHAGALPUR,TRUE
813221,BIHAR,MUNGER,TRUE
813222,BIHAR,BHAGALPUR,TRUE
814131,BIHAR,BANKA,TRUE
821015,BIHAR,ROHTAS,TRUE
821101,BIHAR,KAIMUR (BHABUA),TRUE
821102,BIHAR,KAIMUR (BHABUA),TRUE
821103,BIHAR,KAIMUR (BHABUA),TRUE
821104,BIHAR,ROHTAS,TRUE
821105,BIHAR,KAIMUR (BHABUA),TRUE
821106,BIHAR,KAIMUR (BHABUA),TRUE
821107,BIHAR,ROHTAS,TRUE
821108,BIHAR,KAIMUR (BHABUA),TRUE
821109,BIHAR,KAIMUR (BHABUA),TRUE
821110,BIHAR,KAIMUR (BHABUA),TRUE
821111,BIHAR,ROHTAS,TRUE
821112,BIHAR,ROHTAS,TRUE
821113,BIHAR,ROHTAS,TRUE
821114,BIHAR,ROHTAS,TRUE
821115,BIHAR,ROHTAS,TRUE
821301,BIHAR,ROHTAS,TRUE
821302,BIHAR,ROHTAS,TRUE
821303,BIHAR,ROHTAS,TRUE
821304,BIHAR,ROHTAS,TRUE
821305,BIHAR,ROHTAS,TRUE
821306,BIHAR,ROHTAS,TRUE
821307,BIHAR,ROHTAS,TRUE
821308,BIHAR,ROHTAS,TRUE
821309,BIHAR,ROHTAS,TRUE
821310,BIHAR,ROHTAS,TRUE
821311,BIHAR,ROHTAS,TRUE
821312,BIHAR,ROHTAS,TRUE
823001,BIHAR,GAYA,TRUE
823002,BIHAR,GAYA,TRUE
823003,BIHAR,GAYA,TRUE
823004,BIHAR,GAYA,TRUE
823005,BIHAR,GAYA,TRUE
823311,BIHAR,GAYA,TRUE
824101,BIHAR,AURANGABAD,TRUE
824102,BIHAR,AURANGABAD,TRUE
824103,BIHAR,AURANGABAD,TRUE
824111,BIHAR,AURANGABAD,TRUE
824112,BIHAR,AURANGABAD,TRUE
824113,BIHAR,AURANGABAD,TRUE
824114,BIHAR,AURANGABAD,TRUE
824115,BIHAR,AURANGABAD,TRUE
824116,BIHAR,GAYA,TRUE
824118,BIHAR,GAYA,TRUE
824120,BIHAR,AURANGABAD,TRUE
824121,BIHAR,AURANGABAD,TRUE
824122,BIHAR,AURANGABAD,TRUE
824123,BIHAR,AURANGABAD,TRUE
824124,BIHAR,AURANGABAD,TRUE
824125,BIHAR,AURANGABAD,TRUE
824126,BIHAR,AURANGABAD,TRUE
824127,BIHAR,AURANGABAD,TRUE
824129,BIHAR,AURANGABAD,TRUE
824143,BIHAR,AURANGABAD,TRUE
824201,BIHAR,GAYA,TRUE
824202,BIHAR,AURANGABAD,TRUE
824203,BIHAR,AURANGABAD,TRUE
824205,BIHAR,GAYA,TRUE
824206,BIHAR,GAYA,TRUE
824207,BIHAR,GAYA,TRUE
824208,BIHAR,AURANGABAD,TRUE
824209,BIHAR,GAYA,TRUE
824210,BIHAR,GAYA,TRUE
824211,BIHAR,GAYA,TRUE
824217,BIHAR,GAYA,TRUE
824219,BIHAR,GAYA,TRUE
824220,BIHAR,GAYA,TRUE
824221,BIHAR,GAYA,TRUE
824231,BIHAR,GAYA,TRUE
824232,BIHAR,GAYA,TRUE
824233,BIHAR,GAYA,TRUE
824234,BIHAR,GAYA,TRUE
824235,BIHAR,GAYA,TRUE
824236,BIHAR,GAYA,TRUE
824237,BIHAR,GAYA,TRUE
824301,BIHAR,AURANGABAD,TRUE
824302,BIHAR,AURANGABAD,TRUE
824303,BIHAR,AURANGABAD,TRUE
824304,BIHAR,AURANGABAD,TRUE
841101,BIHAR,SARAN,TRUE
841201,BIHAR,SARAN,TRUE
841202,BIHAR,SARAN,TRUE
841203,BIHAR,SIWAN,TRUE
841204,BIHAR,SARAN,TRUE
841205,BIHAR,SARAN,TRUE
841206,BIHAR,SARAN,TRUE
841207,BIHAR,SARAN,TRUE
841208,BIHAR,SARAN,TRUE
841209,BIHAR,SARAN,TRUE
841210,BIHAR,SIWAN,TRUE
841211,BIHAR,SARAN,TRUE
841212,BIHAR,SARAN,TRUE
841213,BIHAR,SARAN,TRUE
841214,BIHAR,SARAN,TRUE
841215,BIHAR,SARAN,TRUE
841216,BIHAR,SARAN,TRUE
841217,BIHAR,SARAN,TRUE
841218,BIHAR,SARAN,TRUE
841219,BIHAR,SARAN,TRUE
841220,BIHAR,SARAN,TRUE
841221,BIHAR,SARAN,TRUE
841222,BIHAR,SARAN,TRUE
841223,BIHAR,SARAN,TRUE
841224,BIHAR,SARAN,TRUE
841225,BIHAR,SARAN,TRUE
841226,BIHAR,SIWAN,TRUE
841227,BIHAR,SIWAN,TRUE
841228,BIHAR,SIWAN,TRUE
841231,BIHAR,SIWAN,TRUE
841232,BIHAR,SIWAN,TRUE
841233,BIHAR,SIWAN,TRUE
841234,BIHAR,SIWAN,TRUE
841235,BIHAR,SIWAN,TRUE
841236,BIHAR,SIWAN,TRUE
841237,BIHAR,SIWAN,TRUE
841238,BIHAR,SIWAN,TRUE
841239,BIHAR,SIWAN,TRUE
841240,BIHAR,SIWAN,TRUE
841241,BIHAR,SIWAN,TRUE
841242,BIHAR,SIWAN,TRUE
841243,BIHAR,SIWAN,TRUE
841244,BIHAR,SIWAN,TRUE
841245,BIHAR,SIWAN,TRUE
841286,BIHAR,SIWAN,TRUE
841287,BIHAR,SIWAN,TRUE
841301,BIHAR,SARAN,TRUE
841302,BIHAR,SARAN,TRUE
841305,BIHAR,SARAN,TRUE
841311,BIHAR,SARAN,TRUE
841312,BIHAR,SARAN,TRUE
841313,BIHAR,SARAN,TRUE
841316,BIHAR,SARAN,TRUE
841401,BIHAR,SARAN,TRUE
841402,BIHAR,SARAN,TRUE
841403,BIHAR,SARAN,TRUE
841404,BIHAR,SIWAN,TRUE
841405,BIHAR,GOPALGANJ,TRUE
841406,BIHAR,SIWAN,TRUE
841407,BIHAR,GOPALGANJ,TRUE
841408,BIHAR,SIWAN,TRUE
841409,BIHAR,GOPALGANJ,TRUE
841410,BIHAR,SARAN,TRUE
841411,BIHAR,SARAN,TRUE
841412,BIHAR,SARAN,TRUE
841413,BIHAR,SIWAN,TRUE
841414,BIHAR,SARAN,TRUE
841415,BIHAR,SARAN,TRUE
841416,BIHAR,SIWAN,TRUE
841417,BIHAR,SARAN,TRUE
841418,BIHAR,SARAN,TRUE
841419,BIHAR,SARAN,TRUE
841420,BIHAR,GOPALGANJ,TRUE
841421,BIHAR,SARAN,TRUE
841422,BIHAR,SARAN,TRUE
841423,BIHAR,GOPALGANJ,TRUE
841424,BIHAR,SARAN,TRUE
841425,BIHAR,GOPALGANJ,TRUE
841426,BIHAR,GOPALGANJ,TRUE
841427,BIHAR,GOPALGANJ,TRUE
841428,BIHAR,GOPALGANJ,TRUE
841434,BIHAR,SIWAN,TRUE
841435,BIHAR,SIWAN,TRUE
841436,BIHAR,GOPALGANJ,TRUE
841437,BIHAR,GOPALGANJ,TRUE
841438,BIHAR,GOPALGANJ,TRUE
841439,BIHAR,SIWAN,TRUE
841440,BIHAR,GOPALGANJ,TRUE
841441,BIHAR,GOPALGANJ,TRUE
841442,BIHAR,SARAN,TRUE
841443,BIHAR,SARAN,TRUE
841446,BIHAR,SIWAN,TRUE
495661,CHHATTISGARH,JANJGIR-CHAMPA,TRUE
495663,CHHATTISGARH,JANJGIR-CHAMPA,TRUE
495668,CHHATTISGARH,JANJGIR-CHAMPA,TRUE
495669,CHHATTISGARH,JANJGIR-CHAMPA,TRUE
495671,CHHATTISGARH,JANJGIR-CHAMPA,TRUE
495674,CHHATTISGARH,KORBA,TRUE
495677,CHHATTISGARH,KORBA,TRUE
495682,CHHATTISGARH,KORBA,TRUE
495683,CHHATTISGARH,KORBA,TRUE
495684,CHHATTISGARH,KORBA,TRUE
495686,CHHATTISGARH,JANJGIR-CHAMPA,TRUE
495687,CHHATTISGARH,JANJGIR-CHAMPA,TRUE
495688,CHHATTISGARH,JANJGIR-CHAMPA,TRUE
495689,CHHATTISGARH,JANJGIR-CHAMPA,TRUE
495690,CHHATTISGARH,JANJGIR-CHAMPA,TRUE
495691,CHHATTISGARH,JANJGIR-CHAMPA,TRUE
495692,CHHATTISGARH,JANJGIR-CHAMPA,TRUE
495695,CHHATTISGARH,JANJGIR-CHAMPA,TRUE
496001,CHHATTISGARH,RAIGARH,TRUE
496005,CHHATTISGARH,RAIGARH,TRUE
496100,CHHATTISGARH,RAIGARH,TRUE
496107,CHHATTISGARH,RAIGARH,TRUE
496108,CHHATTISGARH,RAIGARH,TRUE
496109,CHHATTISGARH,RAIGARH,TRUE
496111,CHHATTISGARH,RAIGARH,TRUE
496113,CHHATTISGARH,RAIGARH,TRUE
496115,CHHATTISGARH,RAIGARH,TRUE
496116,CHHATTISGARH,RAIGARH,TRUE
496118,CHHATTISGARH,JASHPUR,TRUE
496220,CHHATTISGARH,JASHPUR,TRUE
496223,CHHATTISGARH,JASHPUR,TRUE
496224,CHHATTISGARH,JASHPUR,TRUE
496225,CHHATTISGARH,JASHPUR,TRUE
496227,CHHATTISGARH,JASHPUR,TRUE
496242,CHHATTISGARH,JASHPUR,TRUE
496245,CHHATTISGARH,JASHPUR,TRUE
496330,CHHATTISGARH,JASHPUR,TRUE
496331,CHHATTISGARH,JASHPUR,TRUE
496334,CHHATTISGARH,JASHPUR,TRUE
496336,CHHATTISGARH,JASHPUR,TRUE
496338,CHHATTISGARH,JASHPUR,TRUE
496440,CHHATTISGARH,RAIGARH,TRUE
496445,CHHATTISGARH,RAIGARH,TRUE
496450,CHHATTISGARH,RAIGARH,TRUE
496551,CHHATTISGARH,RAIGARH,TRUE
496554,CHHATTISGARH,RAIGARH,TRUE
496661,CHHATTISGARH,RAIGARH,TRUE
496665,CHHATTISGARH,RAIGARH,TRUE
497001,CHHATTISGARH,SURGUJA,TRUE
497101,CHHATTISGARH,SURGUJA,TRUE
497111,CHHATTISGARH,SURGUJA,TRUE
497114,CHHATTISGARH,SURGUJA,TRUE
497116,CHHATTISGARH,SURGUJA,TRUE
497117,CHHATTISGARH,SURGUJA,TRUE
497118,CHHATTISGARH,BALRAMPUR,TRUE
497119,CHHATTISGARH,BALRAMPUR,TRUE
497220,CHHATTISGARH,BALRAMPUR,TRUE
497223,CHHATTISGARH,BALRAMPUR,TRUE
497224,CHHATTISGARH,BALRAMPUR,TRUE
497225,CHHATTISGARH,BALRAMPUR,TRUE
497226,CHHATTISGARH,SURAJPUR,TRUE
497229,CHHATTISGARH,SURAJPUR,TRUE
497231,CHHATTISGARH,SURAJPUR,TRUE
497235,CHHATTISGARH,SURAJPUR,TRUE
497331,CHHATTISGARH,KOREA,TRUE
497333,CHHATTISGARH,SURAJPUR,TRUE
497335,CHHATTISGARH,KOREA,TRUE
497339,CHHATTISGARH,KOREA,TRUE
497442,CHHATTISGARH,KOREA,TRUE
497446,CHHATTISGARH,KOREA,TRUE
497447,CHHATTISGARH,KOREA,TRUE
497448,CHHATTISGARH,KOREA,TRUE
497449,CHHATTISGARH,KOREA,TRUE
497450,CHHATTISGARH,KOREA,TRUE
497451,CHHATTISGARH,KOREA,TRUE
497553,CHHATTISGARH,KOREA,TRUE
497555,CHHATTISGARH,KOREA,TRUE
497557,CHHATTISGARH,KOREA,TRUE
497559,CHHATTISGARH,KOREA,TRUE
497773,CHHATTISGARH,KOREA,TRUE
497778,CHHATTISGARH,KOREA,TRUE
110001,DELHI,NEW DELHI,TRUE
110002,DELHI,CENTRAL,TRUE
110003,DELHI,South East,TRUE
110004,DELHI,NEW DELHI,TRUE
110005,DELHI,CENTRAL,TRUE
110006,DELHI,NORTH DELHI,TRUE
110007,DELHI,NORTH WEST,TRUE
110008,DELHI,WEST,TRUE
110065,DELHI,SOUTH,TRUE
110066,DELHI,NEW DELHI,TRUE
110067,DELHI,NEW DELHI,TRUE
110068,DELHI,SOUTH,TRUE
110069,DELHI,NEW DELHI,TRUE
110070,DELHI,NEW DELHI,TRUE
110071,DELHI,SOUTH WEST,TRUE
110072,DELHI,SOUTH WEST,TRUE
110073,DELHI,SOUTH WEST,TRUE
110074,DELHI,SOUTH,TRUE
110075,DELHI,SOUTH WEST,TRUE
110076,DELHI,SOUTH,TRUE
110077,DELHI,SOUTH WEST,TRUE
110078,DELHI,SOUTH WEST,TRUE
110080,DELHI,SOUTH,TRUE
110081,DELHI,NORTH WEST,TRUE
110082,DELHI,NORTH DELHI,TRUE
110083,DELHI,NORTH WEST,TRUE
110084,DELHI,NORTH DELHI,TRUE
110085,DELHI,NORTH WEST,TRUE
110086,DELHI,NORTH WEST,TRUE
110087,DELHI,WEST,TRUE
110088,DELHI,NORTH DELHI,TRUE
110089,DELHI,NORTH WEST,TRUE
110090,DELHI,NORTH EAST,TRUE
110091,DELHI,EAST,TRUE
110092,DELHI,EAST,TRUE
110093,DELHI,NORTH EAST,TRUE
110094,DELHI,NORTH EAST,TRUE
110095,DELHI,SHAHDARA,TRUE
110096,DELHI,EAST,TRUE
110097,DELHI,SOUTH WEST,TRUE
